Order_ID,Brand,Region,Category,Month,Discount_Pct,Ad_Spend,Customer_Rating,Competitor_Price_Index,Units_Sold,Price_Per_Unit,Revenue,Profit
200271,Omega,North,Clothing,Dec,30.58,8317.61,3.52,0.79,147,95.6,14053.2,1812.65
200272,Omega,North,Clothing,Jan,27.63,4105.68,2.94,1.22,78,87.46,6821.88,983.75
200273,Omega,South,Furniture,Jul,23.58,12886.04,3.87,0.79,102,722.41,73685.82,11988.47
200274,Omega,West,Furniture,Jun,21.33,12358.56,3.97,1.23,79,695.74,54963.46,9569.21
200275,Gamma,South,Electronics,Aug,1.69,3985.52,4.09,0.98,40,541.15,21646.0,5952.99
200276,Gamma,East,Electronics,Jul,30.53,6729.75,3.53,1.13,71,516.91,36700.61,4708.12
200277,Delta,North,Clothing,Apr,14.62,3305.58,2.62,1.1,71,94.12,6682.52,1389.81
200278,Delta,East,Clothing,Mar,19.59,13031.91,4.07,1.01,89,84.86,7552.54,1431.57
200279,Delta,South,Furniture,Mar,0.77,6203.16,4.83,1.06,53,788.27,41778.31,11543.37
200280,Delta,South,Furniture,Apr,32.76,7711.11,4.89,1.22,116,702.91,81537.56,9489.16
200281,Omega,West,Electronics,Sep,31.6,6210.34,3.99,1.21,92,548.29,50442.68,6027.94
200282,Beta,West,Electronics,Sep,19.01,6030.34,2.55,1.08,83,539.85,44807.55,8242.15
200283,Beta,West,Appliances,Feb,20.21,11714.93,2.77,1.08,80,426.82,34145.6,6145.33
200284,Alpha,East,Electronics,May,24.68,11718.36,4.58,0.87,157,551.65,86609.05,13630.05
200285,Gamma,West,Furniture,Jan,9.26,8731.25,4.57,1.16,44,761.84,33520.96,7860.77
200286,Alpha,South,Clothing,Apr,7.77,10549.02,4.87,1.07,93,82.81,7701.33,1887.59
200287,Gamma,West,Appliances,Feb,23.59,8651.62,3.91,1.16,65,394.97,25673.05,4193.96
200288,Gamma,North,Electronics,Aug,3.65,2371.66,4.66,1.08,45,551.51,24817.95,6497.93
200289,Beta,West,Electronics,Apr,15.89,2858.08,4.56,0.9,101,526.21,53147.21,10611.79
200290,Gamma,East,Furniture,May,17.25,6988.63,3.97,0.84,87,699.16,60826.92,11817.23
200291,Alpha,North,Appliances,Nov,13.35,11746.7,4.46,0.79,166,401.03,66570.98,14134.37
200292,Alpha,North,Electronics,Apr,6.48,13871.94,2.81,1.04,91,574.63,52291.33,12971.93
200293,Omega,North,Clothing,May,12.44,2386.21,4.1,0.89,86,90.6,7791.6,1768.0
200294,Beta,East,Furniture,May,11.81,6784.39,4.88,1.07,81,712.81,57737.61,12771.53
200295,Alpha,South,Appliances,May,17.47,4909.17,2.9,0.78,128,387.47,49596.16,9580.97
200296,Gamma,West,Electronics,Nov,23.61,12597.67,4.36,0.94,108,537.47,58046.76,9455.1
200297,Delta,North,Electronics,Mar,33.89,12997.59,3.3,0.88,133,537.46,71482.18,7895.03
200298,Alpha,North,Appliances,Jul,5.05,4683.32,4.54,0.94,82,435.8,35735.6,9178.34
200299,Delta,North,Furniture,Mar,30.56,11240.75,4.24,0.78,145,800.33,116047.85,14812.47
200300,Alpha,South,Appliances,Feb,9.95,11512.83,4.82,1.11,95,411.4,39083.0,9005.69
200301,Alpha,South,Appliances,Mar,20.7,4301.75,4.28,0.81,134,432.64,57973.76,10122.53
200302,Gamma,East,Furniture,Nov,19.14,7638.05,3.53,0.76,95,766.19,72788.05,13409.74
200303,Gamma,South,Electronics,Mar,19.49,10064.39,2.53,1.22,55,543.14,29872.7,5447.6
200304,Delta,West,Clothing,Aug,25.32,2338.87,4.48,0.85,112,83.75,9380.0,1455.11
200305,Delta,East,Furniture,Apr,13.36,7259.69,3.52,1.16,59,746.82,44062.38,9467.09
200306,Omega,East,Clothing,Mar,11.17,4014.46,4.18,1.23,44,87.9,3867.6,917.93
200307,Gamma,West,Electronics,Oct,29.85,9044.65,2.76,1.02,93,554.42,51561.06,6752.91
200308,Beta,West,Appliances,May,7.7,12957.93,4.73,1.01,80,394.83,31586.4,7615.41
200309,Delta,West,Clothing,Apr,6.31,8821.8,3.59,0.93,68,93.23,6339.64,1483.51
200310,Beta,East,Electronics,Sep,0.55,2467.79,4.8,0.96,58,575.32,33368.56,9289.81
200311,Gamma,East,Electronics,Aug,7.37,2385.54,4.27,0.99,52,540.18,28089.36,6848.17
200312,Alpha,East,Appliances,Nov,18.15,9871.54,2.8,0.83,139,398.18,55347.02,10525.57
200313,Alpha,West,Appliances,Jul,18.85,6263.76,3.95,0.93,116,428.3,49682.8,9247.48
200314,Omega,West,Electronics,Aug,8.9,9444.66,4.77,1.16,48,590.11,28325.28,6642.61
200315,Omega,North,Electronics,May,2.53,4127.28,4.5,0.84,64,567.64,36328.96,9737.93
200316,Delta,South,Clothing,Apr,26.06,12099.21,3.54,1.11,105,84.58,8880.9,1346.93
200317,Beta,North,Electronics,Jul,26.53,13189.36,4.89,1.08,129,540.96,69783.84,10333.26
200318,Alpha,West,Electronics,Jan,34.92,13559.93,3.17,0.78,155,586.55,90915.25,9569.88
200319,Alpha,East,Clothing,Jun,31.5,5952.97,3.44,0.76,147,91.94,13515.18,1625.84
200320,Beta,West,Furniture,Aug,32.41,10589.56,4.37,0.93,142,707.66,100487.72,11862.18
200321,Gamma,South,Clothing,Jul,27.94,5627.55,3.08,1.1,83,93.23,7738.09,1084.65
200322,Delta,North,Clothing,Feb,21.54,11915.84,3.79,0.92,113,87.89,9931.57,1685.87
200323,Delta,North,Appliances,Jul,4.5,3566.83,4.32,1.08,63,419.3,26415.9,6776.0
200324,Beta,East,Clothing,Jun,21.78,11915.94,4.11,1.08,99,88.78,8789.22,1568.27
200325,Omega,North,Electronics,May,1.96,7716.47,2.89,1.15,39,569.86,22224.54,6003.74
200326,Delta,North,Electronics,Apr,30.99,13122.14,4.07,0.8,155,525.18,81402.9,10238.68
200327,Gamma,West,Electronics,Jan,16.86,11606.1,3.93,1.04,63,540.18,34031.34,6769.25
200328,Delta,North,Furniture,Feb,24.41,6894.76,3.89,0.78,114,779.35,88845.9,14025.65
200329,Beta,North,Electronics,Jul,1.83,13746.01,4.57,0.84,87,568.02,49417.74,13353.12
200330,Beta,North,Furniture,Oct,18.7,5683.38,2.96,0.91,114,714.21,81419.94,15137.82
200331,Beta,East,Electronics,Mar,10.54,14570.85,4.38,1.1,73,536.86,39190.78,8966.16
200332,Delta,East,Clothing,May,9.97,11973.64,4.4,1.24,66,83.01,5478.66,1258.35
200333,Alpha,West,Appliances,Aug,13.64,14878.77,4.31,0.92,118,422.03,49799.54,10556.94
200334,Alpha,North,Electronics,Aug,0.02,2700.76,3.76,1.01,65,530.72,34496.8,9642.31
200335,Alpha,East,Furniture,Jun,16.33,5562.47,3.49,0.88,107,691.42,73981.94,14673.75
200336,Alpha,East,Furniture,May,17.03,11636.44,3.49,1.09,95,740.96,70391.2,13851.4
200337,Omega,West,Appliances,Feb,30.21,13989.25,4.33,0.93,106,448.69,47561.14,6106.01
200338,Delta,South,Electronics,Sep,15.7,2374.02,3.74,0.99,93,587.26,54615.18,10907.8
200339,Gamma,North,Clothing,Jan,12.72,2000.12,3.35,1.03,59,88.16,5201.44,1126.88
200340,Alpha,East,Electronics,Nov,34.82,5331.15,4.06,1.09,152,545.53,82920.56,8759.05
200341,Gamma,West,Electronics,Feb,19.99,13086.12,4.59,0.78,89,527.36,46935.04,8489.48
200342,Gamma,West,Appliances,Jan,16.54,11972.99,2.65,1.03,51,390.99,19940.49,3938.6
200343,Alpha,West,Electronics,Dec,17.36,6423.61,4.93,0.97,161,567.07,91298.27,17700.27
200344,Gamma,East,Clothing,Apr,28.32,2026.15,2.74,0.82,88,94.32,8300.16,1051.23
200345,Beta,North,Furniture,Apr,11.92,9211.17,3.78,0.85,106,795.61,84334.66,18620.22
200346,Delta,South,Appliances,May,13.62,5093.42,3.9,1.19,59,449.25,26505.75,5689.43
200347,Delta,North,Clothing,May,26.46,11692.92,2.85,1.19,101,95.99,9694.99,1416.41
200348,Alpha,West,Furniture,Aug,2.55,7802.55,4.79,0.77,95,693.29,65862.55,17585.49
200349,Beta,West,Appliances,Nov,30.28,10821.82,3.68,1.09,142,452.13,64202.46,8238.39
200350,Delta,South,Appliances,Nov,15.06,13080.01,2.86,1.03,98,411.9,40366.2,8239.84
200351,Gamma,North,Furniture,Mar,20.35,8964.88,4.28,1.22,74,796.33,58928.42,10563.08
200352,Omega,West,Furniture,Jun,26.51,6367.42,4.16,1.2,76,742.89,56459.64,8282.65
200353,Delta,West,Clothing,Dec,9.31,12004.07,4.91,1.04,108,88.88,9599.04,2275.41
200354,Alpha,North,Electronics,Dec,31.16,5447.43,3.6,0.82,224,506.98,113563.52,14032.31
200355,Alpha,West,Electronics,Mar,34.27,13589.74,3.17,0.98,148,510.61,75570.28,8151.67
200356,Delta,North,Electronics,Feb,17.3,2928.56,2.65,1.11,69,565.07,38989.83,7553.54
200357,Alpha,West,Electronics,Aug,32.79,12861.09,4.33,1.23,144,588.51,84745.44,9784.38
200358,Gamma,North,Electronics,Jan,0.04,3190.22,4.04,0.93,49,525.75,25761.75,7155.68
200359,Omega,South,Clothing,Sep,31.3,2729.78,4.93,1.14,87,84.15,7321.05,966.84
200360,Gamma,West,Appliances,Nov,10.89,6722.34,4.28,1.09,63,400.77,25248.51,5721.71
200361,Beta,South,Clothing,Jul,10.9,14435.14,4.83,0.79,104,85.86,8929.44,2018.42
200362,Delta,West,Clothing,Dec,7.98,14785.32,4.98,1.03,109,87.02,9485.18,2311.86
200363,Gamma,West,Clothing,Oct,11.1,4626.92,3.57,0.84,76,84.16,6396.16,1368.34
200364,Gamma,East,Appliances,Dec,7.47,3932.29,2.88,1.09,55,402.23,22122.65,5323.12
200365,Omega,North,Clothing,Nov,31.71,6588.39,2.99,1.06,122,96.07,11720.54,1437.37
200366,Beta,South,Clothing,Apr,31.47,6382.13,3.3,1.24,115,95.62,10996.3,1277.76
200367,Omega,South,Appliances,Mar,3.58,11874.71,3.77,1.22,44,407.66,17937.04,4632.1
200368,Omega,South,Clothing,Jun,5.0,7771.99,2.81,0.75,67,97.16,6509.72,1645.06
200369,Alpha,North,Electronics,Sep,30.17,12138.49,3.25,0.79,182,532.26,96871.32,12521.79
200370,Alpha,East,Furniture,Sep,13.96,11733.27,3.27,1.13,92,776.62,71449.04,15008.99
200371,Alpha,South,Clothing,Apr,5.92,9518.04,2.51,1.09,67,92.07,6168.69,1500.64
200372,Alpha,North,Furniture,Oct,17.87,12835.66,3.39,1.15,120,697.75,83730.0,15921.57
200373,Alpha,West,Clothing,May,14.58,4543.42,2.79,0.88,102,87.73,8948.46,1842.45
200374,Delta,South,Clothing,Nov,7.67,4103.54,3.57,1.17,63,96.5,6079.5,1507.85
200375,Alpha,South,Electronics,Sep,25.23,11758.45,2.99,0.97,143,510.48,72998.64,11308.09
200376,Beta,East,Appliances,Feb,22.1,5182.36,4.56,0.88,110,398.15,43796.5,7428.3
200377,Omega,South,Furniture,Feb,3.49,2036.33,2.7,0.76,50,806.51,40325.5,10492.14
200378,Alpha,South,Appliances,May,32.39,13855.48,4.66,1.19,170,389.07,66141.9,7853.1
200379,Omega,West,Electronics,Jan,19.55,10098.18,3.95,1.02,71,545.3,38716.3,7090.31
200380,Beta,North,Electronics,Aug,8.76,7784.19,3.65,1.24,62,586.81,36382.22,8566.85
200381,Alpha,North,Furniture,May,7.22,11434.57,3.87,1.11,93,803.24,74701.32,18210.24
200382,Delta,East,Appliances,Dec,4.76,6333.31,3.44,0.79,85,452.21,38437.85,9920.71
200383,Delta,West,Electronics,Oct,14.86,14397.66,2.82,1.04,84,548.36,46062.24,9555.27
200384,Omega,North,Clothing,Feb,4.74,2892.06,4.41,0.76,67,84.05,5631.35,1404.5
200385,Delta,West,Clothing,Dec,14.55,10332.33,4.82,1.03,109,93.93,10238.37,2233.74
200386,Omega,North,Clothing,Sep,5.21,12104.76,4.88,0.93,71,93.01,6603.71,1701.21
200387,Beta,West,Appliances,Feb,22.99,8098.64,4.18,1.07,98,425.35,41684.3,7006.93
200388,Alpha,East,Clothing,Jul,27.48,11814.59,3.53,1.02,119,95.59,11375.21,1555.96
200389,Delta,South,Clothing,Aug,19.23,14049.84,3.7,0.88,104,95.93,9976.72,1808.79
200390,Omega,East,Electronics,Jun,23.8,11671.92,4.14,0.83,96,566.13,54348.48,8642.76
200391,Omega,North,Electronics,Nov,32.84,6021.77,4.56,0.95,132,515.86,68093.52,7876.28
200392,Beta,East,Clothing,Jul,22.34,9304.0,3.44,1.24,79,84.18,6650.22,1161.45
200393,Beta,South,Clothing,Nov,12.75,13850.85,4.79,0.97,126,88.68,11173.68,2509.1
200394,Delta,East,Electronics,Jan,15.73,7838.27,3.31,1.12,63,531.76,33500.88,6710.33
200395,Beta,North,Furniture,Apr,30.12,10862.08,3.83,0.78,151,705.96,106599.96,13812.4
200396,Omega,North,Appliances,Jul,4.58,8051.69,4.9,0.94,61,427.47,26075.67,6689.57
200397,Omega,East,Appliances,Jan,11.4,3577.47,4.85,1.04,57,432.33,24642.81,5531.59
200398,Gamma,South,Electronics,Jan,20.2,2761.77,4.24,1.13,61,567.42,34612.62,6189.57
200399,Delta,East,Appliances,Nov,23.67,14379.56,3.31,1.01,108,398.18,43003.44,6938.45
200400,Delta,South,Electronics,Jun,26.72,9963.04,3.05,1.01,102,532.91,54356.82,7871.02
200401,Alpha,West,Electronics,Apr,11.14,3349.59,2.7,1.13,69,523.52,36122.88,8117.2
200402,Omega,South,Electronics,Mar,5.11,13146.7,4.27,0.91,68,558.92,38006.56,9744.56
200403,Gamma,West,Electronics,Dec,33.42,8795.01,3.76,0.8,142,555.9,78937.8,8849.25
200404,Omega,East,Furniture,May,2.67,12035.12,3.93,0.92,57,750.4,42772.8,11451.56
200405,Beta,South,Clothing,Sep,3.35,3647.83,3.68,0.83,78,87.06,6790.68,1792.23
200406,Omega,West,Clothing,Oct,17.32,13789.84,3.71,1.23,76,86.21,6551.96,1163.87
200407,Beta,West,Furniture,Oct,28.67,9676.96,3.93,1.04,130,796.85,103590.5,14138.92
200408,Alpha,West,Appliances,Dec,27.11,11597.39,4.79,0.97,197,389.68,76766.96,11075.67
200409,Omega,North,Appliances,Dec,32.82,2407.94,2.57,1.21,104,430.51,44773.04,5211.49
200410,Alpha,East,Clothing,Nov,4.96,6098.96,4.5,1.2,73,83.08,6064.84,1575.63
200411,Beta,West,Appliances,Oct,13.15,5476.79,3.48,0.96,99,399.43,39543.57,8479.19
200412,Omega,South,Clothing,Mar,9.87,14344.73,4.36,1.19,63,86.97,5479.11,1298.61
200413,Omega,West,Clothing,May,30.13,4409.4,4.87,0.78,118,95.57,11277.26,1413.68
200414,Gamma,North,Furniture,Oct,17.09,11191.67,3.27,1.19,68,706.53,48044.04,9337.92
200415,Delta,East,Appliances,May,0.94,2555.8,2.72,0.91,41,449.42,18426.22,5065.44
200416,Gamma,North,Furniture,Sep,24.78,4569.89,3.08,1.03,79,787.85,62240.15,9774.19
200417,Beta,North,Clothing,Nov,13.6,6401.77,3.06,0.88,116,92.58,10739.28,2184.83
200418,Beta,North,Clothing,Dec,18.59,12328.58,4.35,1.24,128,88.73,11357.44,2154.54
200419,Delta,South,Clothing,Oct,31.28,12269.7,2.65,0.79,150,95.84,14376.0,1852.1
200420,Delta,East,Electronics,Nov,8.99,14383.82,2.63,0.97,75,552.46,41434.5,9745.55
200421,Delta,East,Electronics,Apr,8.41,13917.98,4.23,1.06,67,538.67,36090.89,8753.77
200422,Delta,South,Electronics,Jan,9.21,3059.69,3.89,1.06,66,557.53,36796.98,8584.34
200423,Alpha,East,Furniture,Oct,11.83,12788.28,3.54,1.12,88,717.87,63172.56,13944.8
200424,Gamma,North,Clothing,May,3.76,7865.26,3.94,1.11,50,86.73,4336.5,1104.94
200425,Alpha,East,Appliances,Jan,24.4,13256.52,4.34,1.15,102,448.18,45714.36,7211.78
200426,Gamma,South,Furniture,Jun,7.26,3160.72,2.76,0.87,51,785.27,40048.77,9791.18
200427,Gamma,North,Furniture,Dec,32.42,12696.0,3.88,0.94,152,751.62,114246.24,13451.35
200428,Omega,South,Furniture,Oct,7.55,4075.35,4.56,0.94,74,739.99,54759.26,13224.33
200429,Beta,West,Appliances,Oct,8.95,6339.94,3.41,1.23,66,440.67,29084.22,6762.49
200430,Alpha,North,Clothing,Jul,10.4,2375.03,4.41,0.95,100,91.02,9102.0,2067.49
200431,Alpha,North,Electronics,Jan,26.9,3608.47,4.61,0.86,151,542.52,81920.52,11918.46
200432,Delta,East,Clothing,Oct,14.97,7794.44,4.55,1.07,79,90.22,7127.38,1447.01
200433,Delta,North,Clothing,Apr,28.68,12638.4,4.13,0.96,138,86.15,11888.7,1735.2
200434,Alpha,South,Furniture,Sep,27.47,12057.71,4.29,0.88,172,714.24,122849.28,17556.91
200435,Alpha,East,Furniture,Jan,32.53,5058.87,4.47,1.11,120,808.69,97042.8,11361.13
200436,Delta,West,Furniture,Sep,26.48,3971.98,4.33,0.85,122,806.35,98374.7,14555.67
200437,Alpha,South,Electronics,Aug,1.82,7060.43,3.63,1.07,70,543.03,38012.1,10338.59
200438,Omega,West,Electronics,May,29.3,13482.49,2.9,0.97,101,551.34,55685.34,7433.74
200439,Delta,West,Electronics,Jun,32.83,3188.53,3.27,0.91,113,578.79,65403.27,7556.41
200440,Alpha,West,Clothing,Jul,34.78,9057.88,3.02,1.22,121,93.25,11283.25,1148.32
200441,Alpha,North,Furniture,Apr,4.38,3154.5,3.4,0.91,92,701.95,64579.4,16736.57
200442,Omega,South,Appliances,Jun,21.46,8112.76,3.72,0.92,88,411.57,36218.16,6246.83
200443,Beta,South,Clothing,Jul,6.98,3648.29,4.9,1.19,62,86.4,5356.8,1303.43
200444,Beta,North,Electronics,Nov,9.19,3044.38,4.9,0.81,130,593.35,77135.5,18109.27
200445,Omega,East,Appliances,Jun,26.1,4481.04,4.42,0.8,98,436.71,42797.58,6399.91
200446,Omega,West,Appliances,Nov,34.22,5318.33,4.95,0.89,130,389.61,50649.3,5638.72
200447,Omega,South,Furniture,Dec,20.82,5591.45,5.0,1.05,109,798.0,86982.0,15273.84
200448,Delta,North,Appliances,Jun,29.77,10388.48,4.71,0.94,129,448.76,57890.04,7573.73
200449,Beta,West,Electronics,Feb,0.31,2714.76,2.7,1.05,40,535.33,21413.2,5927.38
200450,Alpha,East,Furniture,May,1.28,3050.52,3.57,0.83,74,767.04,56760.96,15488.28
200451,Delta,East,Appliances,Mar,20.89,4453.18,3.84,0.88,88,432.23,38036.24,6697.55
200452,Gamma,West,Furniture,Jul,13.61,13336.82,2.81,1.03,56,777.55,43542.8,9264.33
200453,Gamma,East,Appliances,Apr,31.14,10171.86,4.52,0.86,102,433.0,44166.0,5470.75
200454,Omega,South,Clothing,Jan,10.57,11494.81,2.87,0.96,58,90.86,5269.88,1199.14
200455,Alpha,South,Clothing,Dec,15.12,6814.71,3.46,1.04,136,96.54,13129.44,2694.22
200456,Gamma,South,Electronics,Dec,18.48,4771.86,2.67,1.24,64,551.09,35269.76,6681.28
200457,Alpha,East,Clothing,Jun,9.56,2493.5,3.81,0.79,89,84.4,7511.6,1713.92
200458,Gamma,South,Clothing,Jun,31.8,8350.96,3.99,0.98,95,83.96,7976.2,974.0
200459,Alpha,North,Clothing,Jul,16.26,9465.65,4.34,0.95,117,83.06,9718.02,1952.58
200460,Alpha,South,Appliances,Nov,14.85,13661.04,3.35,1.16,118,415.16,48988.88,10099.95
200461,Alpha,South,Appliances,Aug,29.74,13467.21,3.98,1.2,137,404.76,55452.12,7284.61
200462,Delta,East,Furniture,Mar,10.92,7520.91,4.34,1.2,53,797.43,42263.79,9577.4
200463,Delta,South,Appliances,Jun,28.61,7506.51,4.41,0.94,114,444.67,50692.38,6907.59
200464,Gamma,West,Clothing,Oct,4.28,4094.6,3.25,0.9,54,94.86,5122.44,1316.04
200465,Omega,North,Appliances,Feb,6.4,5346.84,2.67,0.97,54,444.68,24012.72,5925.62
200466,Beta,East,Electronics,Sep,33.28,14033.63,2.59,0.92,124,532.19,65991.56,7463.7
200467,Beta,North,Furniture,Feb,29.49,3833.47,4.42,1.11,116,741.13,85971.08,11401.29
200468,Omega,West,Furniture,Mar,13.58,14593.09,3.46,0.86,73,727.41,53100.93,11312.35
200469,Beta,East,Appliances,Dec,22.35,8561.6,2.83,1.08,114,392.18,44708.52,7483.09
200470,Omega,East,Clothing,Oct,33.0,7935.89,2.96,1.21,95,96.11,9130.45,1096.0
200471,Alpha,South,Furniture,Dec,7.42,4270.3,4.42,0.89,140,763.91,106947.4,25960.92
200472,Omega,North,Electronics,Dec,2.07,10600.04,4.0,1.09,64,517.66,33130.24,8885.69
200473,Alpha,West,Electronics,Feb,18.81,7977.99,3.75,0.82,119,524.13,62371.47,11564.85
200474,Omega,West,Furniture,Sep,4.99,6818.62,4.06,0.81,67,744.09,49854.03,12763.15
200475,Gamma,East,Clothing,Jan,6.56,5438.71,2.84,0.81,49,83.55,4093.95,960.11
200476,Omega,South,Clothing,May,31.2,2864.33,3.3,0.82,112,86.72,9712.64,1304.67
200477,Alpha,East,Appliances,Jan,0.26,8751.27,3.44,0.86,66,433.67,28622.22,7983.96
200478,Gamma,East,Appliances,May,28.59,6067.81,3.29,1.03,80,448.25,35860.0,4829.72
200479,Omega,East,Furniture,Aug,18.09,11202.25,4.66,1.13,72,801.45,57704.4,10886.02
200480,Gamma,East,Appliances,Aug,19.58,11405.79,3.95,0.81,82,421.35,34550.7,6332.87
200481,Delta,West,Appliances,Nov,23.51,6317.39,4.32,1.19,103,407.38,41960.14,6743.5
200482,Delta,West,Appliances,Aug,15.1,10698.57,3.09,1.17,68,448.27,30482.36,6266.71
200483,Gamma,East,Electronics,Feb,4.05,5362.78,3.16,1.11,34,575.22,19557.48,5021.56
200484,Delta,East,Appliances,Aug,3.6,11453.26,3.06,0.96,45,425.85,19163.25,5039.1
200485,Gamma,South,Furniture,Dec,26.4,2209.0,4.22,0.75,130,790.15,102719.5,15268.34
200486,Omega,East,Clothing,May,7.74,3970.91,3.37,1.12,48,89.41,4291.68,1054.52
200487,Alpha,West,Appliances,Jan,0.98,5185.11,3.51,1.19,42,393.94,16545.48,4594.27
200488,Beta,North,Clothing,Jul,34.29,12048.16,4.27,0.92,144,96.31,13868.64,1541.78
200489,Omega,West,Appliances,Jun,34.31,2862.89,4.93,1.11,94,422.29,39695.26,4247.91
200490,Omega,South,Furniture,May,13.23,4444.74,2.9,0.78,79,773.43,61100.97,13005.92
200491,Gamma,West,Electronics,Jan,0.89,6662.11,2.66,1.1,24,540.52,12972.48,3486.49
200492,Delta,North,Furniture,Jan,25.45,2119.27,2.99,0.78,107,706.29,75573.03,11559.25
200493,Beta,East,Electronics,Jun,29.09,11907.57,4.34,1.04,116,529.93,61471.88,8266.03
200494,Alpha,North,Appliances,Oct,4.38,9281.37,2.99,1.05,78,389.33,30367.74,7788.05
200495,Gamma,East,Appliances,Dec,4.74,13708.83,3.96,0.9,78,392.29,30598.62,7859.13
200496,Beta,East,Electronics,Jul,28.78,2403.4,3.98,0.79,120,524.03,62883.6,8638.79
200497,Gamma,West,Furniture,Oct,32.27,5528.08,3.24,1.22,86,757.32,65129.52,7762.13
200498,Alpha,West,Furniture,Oct,27.68,11506.27,2.67,1.02,143,809.15,115708.45,16452.94
200499,Omega,West,Electronics,Jan,7.03,10776.94,3.5,1.04,48,580.25,27852.0,6800.26
200500,Omega,South,Appliances,Sep,14.4,5159.75,2.97,1.06,61,392.17,23922.37,4984.61
200501,Delta,West,Electronics,Apr,21.03,9743.94,2.96,1.2,75,580.13,43509.75,7623.65
200502,Gamma,South,Appliances,May,5.61,12318.85,3.81,0.78,75,422.44,31683.0,8024.84
200503,Beta,West,Electronics,Feb,7.37,2433.95,4.18,1.2,55,564.11,31026.05,7467.36
200504,Omega,East,Appliances,Dec,9.9,11329.17,2.69,0.87,72,395.12,28448.64,6632.59
200505,Delta,South,Electronics,Oct,17.83,5277.26,3.95,0.79,109,540.8,58947.2,11261.82
200506,Alpha,North,Clothing,Aug,17.88,14322.07,3.12,1.08,113,95.53,10794.89,2122.81
200507,Omega,South,Appliances,Feb,28.5,8996.86,4.18,1.24,79,414.98,32783.42,4560.48
200508,Omega,South,Furniture,Mar,26.36,2434.02,4.53,0.78,104,705.25,73346.0,10762.99
200509,Omega,North,Electronics,Dec,31.98,7244.6,4.52,0.96,146,533.37,77872.02,9369.11
200510,Delta,South,Furniture,Sep,29.15,14562.05,3.42,1.01,121,716.58,86706.18,11664.88
200511,Delta,East,Electronics,Feb,8.89,11494.85,3.92,0.88,79,566.45,44749.55,10529.9
200512,Beta,West,Furniture,Jun,11.6,5906.23,4.48,1.24,64,799.32,51156.48,11357.21
200513,Omega,North,Furniture,Dec,17.51,9478.47,2.65,1.07,89,778.02,69243.78,13281.99
200514,Omega,West,Electronics,Apr,0.5,9788.32,4.01,1.17,34,580.24,19728.16,5466.83
200515,Alpha,East,Electronics,Jul,31.64,2303.53,4.59,0.96,129,576.91,74421.39,9048.02
200516,Alpha,North,Furniture,Jun,1.55,4324.83,3.43,0.93,77,691.75,53264.75,14475.5
200517,Beta,West,Furniture,Oct,11.29,9173.1,3.64,1.03,90,704.92,63442.8,14164.33
200518,Omega,West,Furniture,Sep,19.92,7235.78,4.25,0.97,86,740.81,63709.66,11375.19
200519,Omega,East,Appliances,Sep,18.12,4470.49,2.67,1.11,54,393.93,21272.22,4003.02
200520,Alpha,West,Appliances,Oct,22.91,12044.69,3.46,0.88,149,435.79,64932.71,10697.63
200521,Gamma,East,Clothing,Apr,18.46,8356.93,3.24,0.97,66,83.81,5531.46,996.61
200522,Beta,South,Appliances,Jan,8.02,6029.65,2.54,1.2,54,414.37,22375.98,5298.94
200523,Omega,East,Appliances,Feb,7.04,4101.81,2.99,1.13,38,412.76,15684.88,3828.04
200524,Omega,South,Electronics,Aug,31.75,9945.12,3.49,0.83,112,553.82,62027.84,7476.53
200525,Omega,North,Clothing,Oct,9.24,10661.4,2.99,1.19,58,91.86,5327.88,1200.62
200526,Gamma,West,Clothing,Aug,9.83,10704.76,4.01,1.04,56,96.44,5400.64,1252.81
200527,Beta,East,Appliances,Feb,14.45,4863.74,3.62,1.09,71,404.62,28728.02,6049.62
200528,Beta,East,Electronics,Apr,4.88,9739.4,2.6,0.9,63,564.61,35570.43,9098.41
200529,Alpha,West,Electronics,Jan,17.75,13770.28,3.19,0.97,111,509.09,56508.99,10860.94
200530,Omega,West,Clothing,Jul,23.28,6591.44,2.55,1.15,59,82.81,4885.79,794.49
200531,Omega,North,Electronics,Apr,27.51,4739.97,3.4,0.92,101,508.23,51331.23,7435.94
200532,Omega,North,Furniture,Nov,24.9,12037.94,3.15,0.83,129,743.87,95959.23,14865.57
200533,Omega,East,Appliances,Aug,5.17,4299.48,4.22,0.94,52,423.7,22032.4,5499.88
200534,Gamma,North,Furniture,Sep,15.96,5298.73,3.27,0.78,84,690.75,58023.0,11660.96
200535,Delta,South,Clothing,Dec,1.35,3308.38,3.44,1.11,55,88.51,4868.05,1366.94
200536,Omega,North,Clothing,Sep,0.62,5482.37,4.31,0.82,60,83.39,5003.4,1295.03
200537,Omega,North,Electronics,Mar,15.4,7334.36,3.7,0.89,87,563.49,49023.63,9944.36
200538,Beta,East,Electronics,May,8.85,2834.05,3.89,1.19,55,561.55,30885.25,7370.97
